event_id,season,season_id,week,contestant_key,celeb_id,pro_id,industry_id,age_z,week_z,eliminated_flag,L_logit,U_logit,mu_mean,mu_sd,y_latent_mean,y_latent_sd,share_latent_mean
24-2,24,23,2,S24:Nick Viall,184,48,7,-0.0222659416471973,-0.9260994187390597,0,-4.924381280411133,-3.1877355100103615,-3.9207631657651008,0.33239685406572084,-4.00643424035518,0.1210362010855569,0.017872915626065366
24-2,24,23,2,S24:Normani,185,57,5,-1.2633257823756128,-0.9260994187390597,0,-1.9306777334046663,-0.18175862936216677,-1.4266278515358974,0.28089678411948865,-1.192421163329686,0.10073183080093329,0.232826192322969
24-2,24,23,2,S24:Rashad Jennings,186,23,1,-0.3325309018293012,-0.9260994187390597,0,-1.9016594580658184,-0.1900244413213089,-1.8397182445571902,0.2806835715870818,-1.3154698403019696,0.08517154422400823,0.21157298137846905
24-2,24,23,2,S24:Simone Biles,187,50,1,-1.2633257823756128,-0.9260994187390597,0,-3.582853872271156,-1.798040643163967,-1.9146181801842233,0.3059481948931401,-2.4099796731882113,0.09773940754128577,0.08241485528217583
24-3,24,23,3,S24:Bonner Bolton,176,51,1,-0.565229621965879,-0.5621336625253286,0,-5.5772159718683,-3.905976298995136,-3.7869828880127994,0.2897725494630286,-4.437193751279604,0.07916942377866654,0.011690795901424507
24-3,24,23,3,S24:Charo,177,37,0,2.3047212597185815,-0.5621336625253286,1,-6.311605193419617,-4.156827202005944,-4.768519430994723,0.49143945445488485,-5.01445098573509,0.22545686787408636,0.00659746162102338
24-3,24,23,3,S24:David Ross,179,42,1,0.2879990185349065,-0.5621336625253286,0,-2.687040901893124,-1.0228658481789996,-2.9842907941038854,0.279070228288407,-2.2025060096205054,0.0691356060546882,0.09952567424470818
24-3,24,23,3,S24:Erika Jayne,180,28,5,0.6758302187625363,-0.5621336625253286,0,-5.3861566089204445,-3.465465268336569,-3.810144243110352,0.38167172660023835,-4.175643689266775,0.14585724772727998,0.015132778344997743
24-3,24,23,3,S24:Heather Morris,181,44,0,-0.4876633819203531,-0.5621336625253286,0,-2.8151921588492375,-0.8654753301315459,-2.3315089662887876,0.3622548209290182,-2.0477691846836388,0.14625169867099594,0.1142779869022544
24-3,24,23,3,S24:Mr. T,182,39,0,2.1495887796275297,-0.5621336625253286,0,-5.95562282166539,-4.128783598579482,-4.920652643186822,0.43683023179313507,-4.994767450806009,0.16768686256699006,0.00672772715268602
24-3,24,23,3,S24:Nancy Kerrigan,183,7,1,0.8309626988535883,-0.5621336625253286,0,-2.6077722832779604,-0.795441182121607,-2.82100628045066,0.3237884890990043,-2.0909378191411205,0.08961345337457109,0.10998074237343951
24-3,24,23,3,S24:Nick Viall,184,48,7,-0.0222659416471973,-0.5621336625253286,0,-5.155747711316392,-3.4029285284891024,-3.8480343492692106,0.3326020694215579,-4.121990621224408,0.11740572325307579,0.015953567347436484
24-3,24,23,3,S24:Normani,185,57,5,-1.2633257823756128,-0.5621336625253286,0,-1.6915726608121373,0.07346241015714151,-1.3538990350400044,0.2804426541541688,-1.0091511776357112,0.09722366514964353,0.2671459995175167
24-3,24,23,3,S24:Rashad Jennings,186,23,1,-0.3325309018293012,-0.5621336625253286,0,-4.302456582344005,-2.510645887710606,-1.7669894280612988,0.2796901939330112,-2.901901769908861,0.05467561917378124,0.052059631834159896
24-3,24,23,3,S24:Simone Biles,187,50,1,-1.2633257823756128,-0.5621336625253286,0,-2.942365623127718,-1.2256650116787835,-1.8418893636883293,0.3055229773514289,-1.9971871519516584,0.10777820141967094,0.11949856950418265
24-4,24,23,4,S24:Bonner Bolton,176,51,1,-0.565229621965879,-0.1981679063115975,0,-3.8538167225646602,-2.1997650096551546,-3.714254071516908,0.2901345589401919,-3.2509979920355407,0.08673647592755314,0.037291042460815216
24-4,24,23,4,S24:David Ross,179,42,1,0.2879990185349065,-0.1981679063115975,0,-4.131040783241945,-2.4346661784582455,-2.911561977607993,0.27854210138275004,-3.152420862359171,0.09527528739276611,0.040995995382718586
24-4,24,23,4,S24:Erika Jayne,180,28,5,0.6758302187625363,-0.1981679063115975,0,-5.192363893916292,-3.2523435872474216,-3.7374154266144592,0.3821127098898916,-4.019402497414788,0.15424787160969558,0.01764669523527911
24-4,24,23,4,S24:Heather Morris,181,44,0,-0.4876633819203531,-0.1981679063115975,0,-3.488733341600794,-1.4599938166342024,-2.258780149792896,0.3620101757106267,-2.3755558712282037,0.1648965842643845,0.08505577641121133
24-4,24,23,4,S24:Mr. T,182,39,0,2.1495887796275297,-0.1981679063115975,1,-5.813772848871006,-3.9279298492571417,-4.847923826690925,0.4372892669590942,-4.8610329185733345,0.17660009399028823,0.007682996936920356
24-4,24,23,4,S24:Nancy Kerrigan,183,7,1,0.8309626988535883,-0.1981679063115975,0,-4.126834752699912,-2.1882088610500885,-2.748277463954768,0.3237922378509428,-2.9830508714689588,0.13313557109459756,0.048197478499788504
24-4,24,23,4,S24:Nick Viall,184,48,7,-0.0222659416471973,-0.1981679063115975,0,-5.056106053095549,-3.174215656697566,-3.7753055327733196,0.3329557235120101,-3.975878644433789,0.13343914085192599,0.018417249096505595
24-4,24,23,4,S24:Normani,185,57,5,-1.2633257823756128,-0.1981679063115975,0,-4.165869307087573,-2.321691012555786,-1.281170218544113,0.2801643632844611,-2.6616685834632787,0.0462634453655658,0.06527345454824234
24-4,24,23,4,S24:Rashad Jennings,186,23,1,-0.3325309018293012,-0.1981679063115975,0,-0.7918918557686156,1.0318453533990115,-1.6942606115654066,0.27887067083305606,-0.4292556370576353,0.050476982974816634,0.3943040925665348
24-4,24,23,4,S24:Simone Biles,187,50,1,-1.2633257823756128,-0.1981679063115975,0,-2.821814934515246,-0.9513403827581544,-1.7691605471924392,0.305259218806216,-1.8383168443270355,0.12482264851862758,0.13725047806266774
24-5,24,23,5,S24:Bonner Bolton,176,51,1,-0.565229621965879,0.1657978499021333,0,-4.8898081686192265,-3.1550100286248037,-3.641525255021017,0.2906663093750716,-3.884214210633468,0.10284047831800228,0.020149624861902905
24-5,24,23,5,S24:David Ross,179,42,1,0.2879990185349065,0.1657978499021333,0,-5.139307390994386,-3.3997810608369625,-2.838833161112102,0.27819080037571575,-3.827011993503953,0.06116795619246425,0.02131055275320354
24-5,24,23,5,S24:Erika Jayne,180,28,5,0.6758302187625363,0.1657978499021333,1,-4.636279930298991,-2.7880641238528985,-3.6646866101185673,0.3826824381624723,-3.6929999771562327,0.15301810061676988,0.0242923864892471
24-5,24,23,5,S24:Heather Morris,181,44,0,-0.4876633819203531,0.1657978499021333,0,-4.151051923362887,-2.074273261386655,-2.1860513332970046,0.36190204281677046,-2.7104409958323186,0.1326110233482684,0.062360060810510314
24-5,24,23,5,S24:Nancy Kerrigan,183,7,1,0.8309626988535883,0.1657978499021333,0,-3.0871747259593803,-1.2503231898881257,-2.6755486474588754,0.32394868445050906,-2.3661120988592916,0.11969893193249959,0.08579358870822561
24-5,24,23,5,S24:Nick Viall,184,48,7,-0.0222659416471973,0.1657978499021333,0,-3.634934445139226,-1.946838420083982,-3.7025767162774232,0.3334573440494266,-3.0863142865477626,0.09283191447600483,0.04367532039413408
24-5,24,23,5,S24:Normani,185,57,5,-1.2633257823756128,0.1657978499021333,0,-1.2094533935380025,0.6006721292219911,-1.2084414020482206,0.28006243569127365,-0.6324933350607457,0.08661431921751073,0.3469453968157159
24-5,24,23,5,S24:Rashad Jennings,186,23,1,-0.3325309018293012,0.1657978499021333,0,-4.382574064012107,-2.5140699675832505,-1.6215317950695165,0.2782265385700305,-2.878786627557726,0.04968223060768371,0.05321223381171675
24-5,24,23,5,S24:Simone Biles,187,50,1,-1.2633257823756128,0.1657978499021333,0,-2.1388680790429326,-0.3379262826762265,-1.6964317306965457,0.3051573379223727,-1.413094059224902,0.11171418343392514,0.19574650063023066
24-6,24,23,6,S24:Bonner Bolton,176,51,1,-0.565229621965879,0.5297636061158644,0,-3.654667445022649,-2.1191130579723145,-3.568796438525124,0.2913668714271037,-3.0844579774755,0.07806498538278155,0.0437529200264525
24-6,24,23,6,S24:David Ross,179,42,1,0.2879990185349065,0.5297636061158644,0,-3.770042135930586,-2.154244011709412,-2.766104344616208,0.2780169955773083,-2.897842612421718,0.0904680983052378,0.05226031354457574
24-6,24,23,6,S24:Heather Morris,181,44,0,-0.4876633819203531,0.5297636061158644,1,-2.1819788791409507,-0.26739093000094116,-2.113322516801114,0.3619305446035918,-1.571130427975391,0.12157346838666667,0.17205529999605446
24-6,24,23,6,S24:Nancy Kerrigan,183,7,1,0.8309626988535883,0.5297636061158644,0,-3.52125042013218,-1.7310837002405826,-2.602819830962985,0.32425760787851704,-2.617159457192766,0.12443438309723688,0.06804219851434698
24-6,24,23,6,S24:Nick Viall,184,48,7,-0.0222659416471973,0.5297636061158644,0,-4.465029548582043,-2.7571035450315438,-3.6298478997815327,0.33410626457278236,-3.6175899101453535,0.11892499956415116,0.026145370317239482
24-6,24,23,6,S24:Normani,185,57,5,-1.2633257823756128,0.5297636061158644,0,-2.0834813135495818,-0.29177733220465163,-1.135712585552328,0.2801370638834829,-1.1672697520287159,0.10895196544251544,0.237348843935286
24-6,24,23,6,S24:Rashad Jennings,186,23,1,-0.3325309018293012,0.5297636061158644,0,-2.518733229405557,-0.8056623598913456,-1.548802978573623,0.277759017357909,-1.6214236345857411,0.09999480722275343,0.1650086271505881
24-6,24,23,6,S24:Simone Biles,187,50,1,-1.2633257823756128,0.5297636061158644,0,-3.058723843863383,-1.303623359852592,-1.6237029142006534,0.3052174968030924,-1.979174455125751,0.1033975728696865,0.1214068689671794
24-7,24,23,7,S24:Bonner Bolton,176,51,1,-0.565229621965879,0.8937293623295953,0,-5.4439729247612805,-3.5936863602473776,-3.4960676220292304,0.29223503104504833,-4.144047756496117,0.08817790040156188,0.015610963021170623
24-7,24,23,7,S24:David Ross,179,42,1,0.2879990185349065,0.8937293623295953,0,-4.920300285365395,-3.117045066113399,-2.693375528120317,0.2780210198729104,-3.577443889548456,0.06777580475985247,0.02718723980875262
24-7,24,23,7,S24:Nancy Kerrigan,183,7,1,0.8309626988535883,0.8937293623295953,1,-4.0870105199632665,-2.118440894047629,-2.530091014467093,0.3247185729553658,-2.857450345752017,0.12985058928062534,0.05429747465636646
24-7,24,23,7,S24:Nick Viall,184,48,7,-0.0222659416471973,0.8937293623295953,1,-4.634279730774898,-2.7523795349102356,-3.5571190832856425,0.33490162883785296,-3.6368270256057436,0.13803530503722664,0.025659998347692097
24-7,24,23,7,S24:Normani,185,57,5,-1.2633257823756128,0.8937293623295953,0,-0.7791517155900292,1.080630619365248,-1.0629837690564363,0.28038810688468413,-0.2812292723747524,0.07528712893062896,0.43015242936128323
24-7,24,23,7,S24:Rashad Jennings,186,23,1,-0.3325309018293012,0.8937293623295953,0,-2.506192684386086,-0.5724786539341892,-1.4760741620777318,0.27746899994015584,-1.511957891533595,0.12100142109771019,0.18064881497033264
24-7,24,23,7,S24:Simone Biles,187,50,1,-1.2633257823756128,0.8937293623295953,0,-2.8332792647555287,-0.9092428367759837,-1.5509740977047635,0.30543959970313433,-1.7349516868786674,0.12644619795551204,0.14995529997104465
24-8,24,23,8,S24:Bonner Bolton,176,51,1,-0.565229621965879,1.2576951185433265,1,-5.288537630525908,-3.4191643140138406,-3.4233388055333367,0.29326929982487276,-4.001957938080361,0.09417131024216793,0.017951660094578097
24-8,24,23,8,S24:David Ross,179,42,1,0.2879990185349065,1.2576951185433265,0,-3.7825350476543544,-1.9783658096688765,-2.620646711624423,0.2782028655454541,-2.779175637336093,0.10683392274056419,0.05845991389009819
24-8,24,23,8,S24:Normani,185,57,5,-1.2633257823756128,1.2576951185433265,0,-0.849317740654353,1.0606275234446352,-0.9902549525605453,0.28081509156148315,-0.30917697544504874,0.08360474869254064,0.4233156425274707
24-8,24,23,8,S24:Rashad Jennings,186,23,1,-0.3325309018293012,1.2576951185433265,0,-2.0505575857429768,-0.08509182444788807,-1.403345345581838,0.27735704313598714,-1.2162301046279158,0.11980757245289483,0.22860056249376945
24-8,24,23,8,S24:Simone Biles,187,50,1,-1.2633257823756128,1.2576951185433265,0,-3.084903862586035,-1.1218780642382589,-1.4782452812088698,0.30582329378918255,-1.8376965216336523,0.11866971809373536,0.13732394873011994
24-9,24,23,9,S24:David Ross,179,42,1,0.2879990185349065,1.6216608747570571,0,-3.05850177031546,-1.338985498556492,-2.5479178951285335,0.27856218434923896,-2.324194203261063,0.09785719487915816,0.08913893128028859
24-9,24,23,9,S24:Normani,185,57,5,-1.2633257823756128,1.6216608747570571,0,-2.211217709280272,-0.32560547701918247,-0.9175261360646523,0.2814172170642366,-1.1229050558801439,0.1140835735787371,0.24547282319706284
24-9,24,23,9,S24:Rashad Jennings,186,23,1,-0.3325309018293012,1.6216608747570571,0,-1.930841158187526,-0.06417103754477213,-1.3306165290859473,0.2774233625195867,-1.1339189954782818,0.11111207900585543,0.24343858950930675
24-9,24,23,9,S24:Simone Biles,187,50,1,-1.2633257823756128,1.6216608747570571,1,-1.4863800105925018,0.33289162090792873,-1.4055164647129783,0.3063679719332733,-0.8826631826755839,0.09978107895658976,0.2926262061599115
24-10,24,23,10,S24:David Ross,179,42,1,0.2879990185349065,1.985626630970788,0,-2.501659008511893,-0.7043444777990269,-2.475189078632642,0.2790982908337586,-1.9180577793468265,0.08746062568476798,0.12807830572961693
24-10,24,23,10,S24:Normani,185,57,5,-1.2633257823756128,1.985626630970788,0,-1.5254761476048786,0.4661894636447668,-0.8447973195687596,0.28219336228349484,-0.6714288211102258,0.12451607823614991,0.33817697771265126
24-10,24,23,10,S24:Rashad Jennings,186,23,1,-0.3325309018293012,1.985626630970788,0,-1.2630437029210722,0.6792688739930642,-1.257887712590055,0.2776678303502205,-0.6762979918328081,0.09215701052530546,0.33708805266221736
25-1,25,24,1,S25:Barbara Corcoran,188,37,4,2.4598537398096334,-1.2900651749527905,0,-5.766445643361928,-3.759876474867111,-4.946668172237328,0.5544080988079557,-4.840738759753705,0.2343518167392963,0.007839274999844591
25-1,25,24,1,S25:Debbie Gibson,189,0,5,0.8309626988535883,-1.2900651749527905,0,-4.780391045614791,-2.7890901489872846,-3.57186035839669,0.5229981244736168,-3.694298617091978,0.22073602223863928,0.02426162478753921
25-1,25,24,1,S25:Derek Fisher,190,51,1,0.5206977386714844,-1.2900651749527905,0,-4.184712669160852,-2.4026473185832278,-3.6452471980524153,0.425432704296086,-3.4232283487618123,0.15502390277383996,0.031577355311387056
25-1,25,24,1,S25:Drew Scott,191,23,7,0.2104327784893805,-1.2900651749527905,0,-4.311809550377226,-2.696722505019911,-3.068097495481457,0.2707587018845757,-3.363320530086339,0.08483044862785932,0.03346166423289333
25-1,25,24,1,S25:Frankie Muniz,192,58,0,-0.4100971418748271,-1.2900651749527905,0,-3.3403018440691588,-1.7435470320468685,-2.512762314300535,0.28085776411425367,-2.5324375404965953,0.09047721556192401,0.07361524312968253
25-1,25,24,1,S25:Jordan Fisher,193,42,0,-1.0306270622390348,-1.2900651749527905,0,-2.2317052111230553,-0.6167243350339309,-1.585879880513339,0.285284991500526,-1.476943598301507,0.09311387507776608,0.18588951463723316
25-1,25,24,1,S25:Lindsey Stirling,194,45,4,-0.4100971418748271,-1.2900651749527905,0,-2.169065474650243,-0.4965399281279578,-1.8584961785428382,0.2858905176047119,-1.5104688518558484,0.09074096636815533,0.18086931972626163
25-1,25,24,1,S25:Nick Lachey,195,48,5,0.5206977386714844,-1.2900651749527905,0,-3.8241971019983065,-2.263815285808915,-3.9950447670428946,0.33000391385131084,-3.3155898515643063,0.08267556213858358,0.03504022086432367
25-1,25,24,1,S25:Nikki Bella,196,7,1,-0.2549646617837752,-1.2900651749527905,0,-3.2978817679811536,-1.6533985289252238,-3.208791367800855,0.32894592070719464,-2.7100282210130864,0.09657510402705347,0.062384200644479124
25-1,25,24,1,S25:Sasha Pieterse,197,28,0,-1.1857595423300868,-1.2900651749527905,0,-4.216928424428863,-2.411970408208993,-3.3113880196755527,0.4003239472008505,-3.312561579550625,0.152929163113551,0.035142758317330186
25-1,25,24,1,S25:Terrell Owens,198,14,1,0.5206977386714844,-1.2900651749527905,0,-5.0068796079415465,-3.327266330311003,-3.394381402347452,0.2984036724480534,-3.912063843847424,0.08909867373293916,0.019607058100382525
25-1,25,24,1,S25:Vanessa Lachey,199,44,7,-0.0222659416471973,-1.2900651749527905,0,-3.001419121181724,-1.3049921921112924,-2.976788391873234,0.34579857939255326,-2.4251084149682276,0.10284514666081204,0.0812779836973152
25-1,25,24,1,S25:Victoria Arlen,200,57,1,-1.1081933022845607,-1.2900651749527905,0,-3.612534605444456,-1.997532482336708,-2.8310349483509327,0.29147777427273946,-2.8138834623144535,0.09567853410169895,0.05657853436423166
25-2,25,24,2,S25:Barbara Corcoran,188,37,4,2.4598537398096334,-0.9260994187390597,1,-5.567980329370723,-3.582160734740511,-4.873939355741435,0.554527030616465,-4.699631999338272,0.2272061478638537,0.009016586250484628
25-2,25,24,2,S25:Debbie Gibson,189,0,5,0.8309626988535883,-0.9260994187390597,1,-4.404779295770605,-2.4506632167959252,-3.499131541900798,0.5228383806863486,-3.4579867268783766,0.21740478393721144,0.030531568633829068
25-2,25,24,2,S25:Derek Fisher,190,51,1,0.5206977386714844,-0.9260994187390597,0,-4.729029726252802,-2.896398964295273,-3.5725183815565242,0.4252146368035495,-3.719864554624185,0.16374709365465173,0.02366370724780836
25-2,25,24,2,S25:Drew Scott,191,23,7,0.2104327784893805,-0.9260994187390597,0,-3.565860335043835,-1.9809885375566818,-2.9953686789855647,0.26976509637767515,-2.8439040479183197,0.08497461940055943,0.054997281476751946
25-2,25,24,2,S25:Frankie Muniz,192,58,0,-0.4100971418748271,-0.9260994187390597,0,-2.3432504960161933,-0.7421413916980955,-2.4400334978046407,0.27961240604687465,-1.8132104943713359,0.07331867610001343,0.14025055593933422
25-2,25,24,2,S25:Jordan Fisher,193,42,0,-1.0306270622390348,-0.9260994187390597,0,-2.439294890974752,-0.8176237336619345,-1.5131510640174461,0.28434191776533974,-1.590209217129725,0.0939621250625912,0.169354463586006
25-2,25,24,2,S25:Lindsey Stirling,194,45,4,-0.4100971418748271,-0.9260994187390597,0,-2.9898799289627727,-1.3113547387343039,-1.785767362046947,0.2845902139557486,-2.0244997554194293,0.09626938909936808,0.11665450759655253
25-2,25,24,2,S25:Nick Lachey,195,48,5,0.5206977386714844,-0.9260994187390597,0,-4.341763166466838,-2.779034002442396,-3.9223159505470058,0.32974697612272386,-3.671104306644927,0.0986149359297752,0.02481680486335698
25-2,25,24,2,S25:Nikki Bella,196,7,1,-0.2549646617837752,-0.9260994187390597,0,-4.4197451994662975,-2.6834815889752868,-3.136062551304965,0.32861383000311156,-3.40229648929872,0.11357508801713552,0.03222377077731957
25-2,25,24,2,S25:Sasha Pieterse,197,28,0,-1.1857595423300868,-0.9260994187390597,0,-3.4424544677756765,-1.6832475251522685,-3.2386592031796604,0.40022017929755693,-2.8007979882844416,0.1280898505247695,0.05728106934606232
25-2,25,24,2,S25:Terrell Owens,198,14,1,0.5206977386714844,-0.9260994187390597,0,-4.269446238049182,-2.654545666207572,-3.3216525858515578,0.2981309478683328,-3.4160087625319555,0.0971647720445842,0.031798880083701186
