event_id,season,week,next_week,delta_week,terminal,n_active,elim_count,rule_mode,is_judges_save,active_ids,eliminated_ids,eliminated_indices,J_total_by_active,J_pct_by_active
30-3,30,3,4.0,1.0,False,14,1,rank,True,"[""S30:Amanda Kloots"", ""S30:Brian Austin Green"", ""S30:Christine Chiu"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Kenya Moore"", ""S30:Matt James"", ""S30:Melanie C"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Christine Chiu""]",[2],"[24.0, 19.0, 21.0, 18.0, 19.0, 20.0, 24.0, 21.0, 20.0, 22.0, 23.0, 22.0, 24.0, 21.0]","[0.08053691275167785, 0.06375838926174497, 0.07046979865771812, 0.06040268456375839, 0.06375838926174497, 0.06711409395973154, 0.08053691275167785, 0.07046979865771812, 0.06711409395973154, 0.0738255033557047, 0.07718120805369127, 0.0738255033557047, 0.08053691275167785, 0.07046979865771812]"
30-4,30,4,5.0,1.0,False,13,2,rank,True,"[""S30:Amanda Kloots"", ""S30:Brian Austin Green"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Kenya Moore"", ""S30:Matt James"", ""S30:Melanie C"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Brian Austin Green"", ""S30:Matt James""]","[1, 7]","[34.0, 26.0, 29.0, 31.5, 32.5, 35.0, 29.5, 28.5, 33.0, 36.5, 32.5, 35.0, 34.0]","[0.0815347721822542, 0.06235011990407674, 0.06954436450839328, 0.07553956834532374, 0.07793764988009592, 0.08393285371702638, 0.07074340527577938, 0.0683453237410072, 0.07913669064748201, 0.08752997601918465, 0.07793764988009592, 0.08393285371702638, 0.0815347721822542]"
30-5,30,5,6.0,1.0,False,11,1,rank,True,"[""S30:Amanda Kloots"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Kenya Moore"", ""S30:Melanie C"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Melanie C""]",[6],"[39.0, 32.0, 28.0, 34.0, 40.0, 36.0, 36.0, 36.0, 32.0, 36.0, 36.0]","[0.1012987012987013, 0.08311688311688312, 0.07272727272727272, 0.08831168831168831, 0.1038961038961039, 0.09350649350649351, 0.09350649350649351, 0.09350649350649351, 0.08311688311688312, 0.09350649350649351, 0.09350649350649351]"
30-6,30,6,7.0,1.0,False,10,1,rank,True,"[""S30:Amanda Kloots"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Kenya Moore"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Kenya Moore""]",[5],"[38.0, 36.0, 40.0, 38.0, 40.0, 32.0, 34.0, 34.0, 36.0, 36.0]","[0.1043956043956044, 0.0989010989010989, 0.10989010989010989, 0.1043956043956044, 0.10989010989010989, 0.08791208791208792, 0.09340659340659341, 0.09340659340659341, 0.0989010989010989, 0.0989010989010989]"
30-7,30,7,8.0,1.0,False,9,1,rank,True,"[""S30:Amanda Kloots"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Mike \""The Miz\"" Mizanin""]",[6],"[34.0, 36.0, 34.0, 38.0, 39.0, 38.0, 32.0, 42.0, 34.0]","[0.10397553516819572, 0.11009174311926606, 0.10397553516819572, 0.1162079510703364, 0.11926605504587157, 0.1162079510703364, 0.09785932721712538, 0.12844036697247707, 0.10397553516819572]"
30-8,30,8,9.0,1.0,False,8,2,rank,True,"[""S30:Amanda Kloots"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Melora Hardin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Jimmie Allen"", ""S30:Olivia Jade""]","[3, 6]","[42.0, 38.0, 35.0, 32.0, 41.0, 42.0, 36.0, 42.0]","[0.13636363636363635, 0.12337662337662338, 0.11363636363636363, 0.1038961038961039, 0.1331168831168831, 0.13636363636363635, 0.11688311688311688, 0.13636363636363635]"
30-9,30,9,10.0,1.0,False,6,2,rank,True,"[""S30:Amanda Kloots"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:JoJo Siwa"", ""S30:Melora Hardin"", ""S30:Suni Lee""]","[""S30:Melora Hardin"", ""S30:Suni Lee""]","[4, 5]","[39.5, 35.5, 37.5, 40.0, 36.0, 37.5]","[0.1747787610619469, 0.1570796460176991, 0.16592920353982302, 0.17699115044247787, 0.1592920353982301, 0.16592920353982302]"
30-10,30,10,,,True,4,0,rank,True,"[""S30:Amanda Kloots"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:JoJo Siwa""]",[],[],"[39.0, 38.0, 40.0, 40.0]","[0.2484076433121019, 0.24203821656050956, 0.25477707006369427, 0.25477707006369427]"
31-1,31,1,2.0,1.0,False,16,1,rank,True,"[""S31:Charli D'Amelio"", ""S31:Cheryl Ladd"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jason Lewis"", ""S31:Jessie James Decker"", ""S31:Jordin Sparks"", ""S31:Joseph Baena"", ""S31:Sam Champion"", ""S31:Selma Blair"", ""S31:Shangela"", ""S31:Teresa Giudice"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Jason Lewis""]",[5],"[32.0, 21.0, 27.0, 28.0, 24.0, 18.0, 20.0, 26.0, 23.0, 20.0, 28.0, 28.0, 20.0, 21.0, 17.0, 29.0]","[0.08376963350785341, 0.0549738219895288, 0.07068062827225131, 0.07329842931937172, 0.06282722513089005, 0.04712041884816754, 0.05235602094240838, 0.06806282722513089, 0.060209424083769635, 0.05235602094240838, 0.07329842931937172, 0.07329842931937172, 0.05235602094240838, 0.0549738219895288, 0.04450261780104712, 0.07591623036649214]"
31-2,31,2,3.0,1.0,False,15,1,rank,True,"[""S31:Charli D'Amelio"", ""S31:Cheryl Ladd"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jessie James Decker"", ""S31:Jordin Sparks"", ""S31:Joseph Baena"", ""S31:Sam Champion"", ""S31:Selma Blair"", ""S31:Shangela"", ""S31:Teresa Giudice"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Teresa Giudice""]",[11],"[32.0, 21.0, 29.0, 32.0, 28.0, 25.0, 27.0, 24.0, 26.0, 28.0, 28.0, 23.0, 30.0, 27.0, 32.0]","[0.07766990291262135, 0.050970873786407765, 0.0703883495145631, 0.07766990291262135, 0.06796116504854369, 0.06067961165048544, 0.06553398058252427, 0.05825242718446602, 0.06310679611650485, 0.06796116504854369, 0.06796116504854369, 0.055825242718446605, 0.07281553398058252, 0.06553398058252427, 0.07766990291262135]"
31-3,31,3,4.0,1.0,False,14,1,rank,True,"[""S31:Charli D'Amelio"", ""S31:Cheryl Ladd"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jessie James Decker"", ""S31:Jordin Sparks"", ""S31:Joseph Baena"", ""S31:Sam Champion"", ""S31:Selma Blair"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Cheryl Ladd""]",[1],"[33.0, 24.0, 31.0, 33.0, 32.0, 26.0, 29.0, 29.0, 25.0, 28.0, 30.0, 27.0, 23.0, 33.0]","[0.08188585607940446, 0.05955334987593052, 0.07692307692307693, 0.08188585607940446, 0.0794044665012407, 0.06451612903225806, 0.07196029776674938, 0.07196029776674938, 0.062034739454094295, 0.06947890818858561, 0.07444168734491315, 0.06699751861042183, 0.05707196029776675, 0.08188585607940446]"
31-4,31,4,5.0,1.0,False,13,1,rank,True,"[""S31:Charli D'Amelio"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jessie James Decker"", ""S31:Jordin Sparks"", ""S31:Joseph Baena"", ""S31:Sam Champion"", ""S31:Selma Blair"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Sam Champion""]",[7],"[36.0, 29.0, 36.0, 34.0, 31.0, 34.0, 28.0, 25.0, 32.0, 32.0, 28.0, 29.0, 36.0]","[0.08780487804878048, 0.07073170731707316, 0.08780487804878048, 0.08292682926829269, 0.07560975609756097, 0.08292682926829269, 0.06829268292682927, 0.06097560975609756, 0.07804878048780488, 0.07804878048780488, 0.06829268292682927, 0.07073170731707316, 0.08780487804878048]"
31-5,31,5,6.0,1.0,False,12,2,rank,True,"[""S31:Charli D'Amelio"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jessie James Decker"", ""S31:Jordin Sparks"", ""S31:Joseph Baena"", ""S31:Selma Blair"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Joseph Baena"", ""S31:Selma Blair""]","[6, 7]","[42.0, 33.5, 41.0, 39.0, 36.0, 35.5, 35.0, 40.0, 38.5, 36.0, 31.0, 41.0]","[0.09364548494983277, 0.07469342251950947, 0.09141583054626533, 0.08695652173913043, 0.0802675585284281, 0.07915273132664437, 0.07803790412486064, 0.08918617614269789, 0.0858416945373467, 0.0802675585284281, 0.06911928651059086, 0.09141583054626533]"
31-6,31,6,7.0,1.0,False,10,1,rank,True,"[""S31:Charli D'Amelio"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jessie James Decker"", ""S31:Jordin Sparks"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Jessie James Decker""]",[4],"[40.0, 34.0, 37.0, 36.0, 32.0, 34.0, 36.0, 34.0, 28.0, 34.0]","[0.11594202898550725, 0.09855072463768116, 0.1072463768115942, 0.10434782608695652, 0.0927536231884058, 0.09855072463768116, 0.10434782608695652, 0.09855072463768116, 0.08115942028985507, 0.09855072463768116]"
31-7,31,7,8.0,1.0,False,9,1,rank,True,"[""S31:Charli D'Amelio"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Jordin Sparks"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Jordin Sparks""]",[4],"[39.0, 36.5, 35.5, 35.0, 34.5, 36.5, 39.0, 31.5, 38.0]","[0.11981566820276497, 0.11213517665130568, 0.10906298003072197, 0.10752688172043011, 0.10599078341013825, 0.11213517665130568, 0.11981566820276497, 0.0967741935483871, 0.11674347158218126]"
31-8,31,8,9.0,1.0,False,8,2,rank,True,"[""S31:Charli D'Amelio"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Heidi D'Amelio"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Vinny Guadagnino"", ""S31:Wayne Brady""]","[""S31:Heidi D'Amelio"", ""S31:Vinny Guadagnino""]","[3, 6]","[45.0, 39.0, 40.0, 35.0, 42.0, 39.0, 29.0, 45.0]","[0.14331210191082802, 0.12420382165605096, 0.12738853503184713, 0.11146496815286625, 0.1337579617834395, 0.12420382165605096, 0.09235668789808917, 0.14331210191082802]"
31-9,31,9,10.0,1.0,False,6,2,rank,True,"[""S31:Charli D'Amelio"", ""S31:Daniel Durant"", ""S31:Gabby Windey"", ""S31:Shangela"", ""S31:Trevor Donovan"", ""S31:Wayne Brady""]","[""S31:Daniel Durant"", ""S31:Trevor Donovan""]","[1, 4]","[40.0, 34.5, 40.0, 36.5, 32.5, 36.5]","[0.18181818181818182, 0.15681818181818183, 0.18181818181818182, 0.16590909090909092, 0.14772727272727273, 0.16590909090909092]"
31-10,31,10,,,True,4,0,rank,True,"[""S31:Charli D'Amelio"", ""S31:Gabby Windey"", ""S31:Shangela"", ""S31:Wayne Brady""]",[],[],"[40.0, 40.0, 38.0, 38.0]","[0.2564102564102564, 0.2564102564102564, 0.24358974358974358, 0.24358974358974358]"
32-1,32,1,2.0,1.0,False,14,1,rank,True,"[""S32:Adrian Peterson"", ""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jamie Lynn Spears"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Matt Walsh"", ""S32:Mauricio Umansky"", ""S32:Mira Sorvino"", ""S32:Tyson Beckford"", ""S32:Xochitl Gomez""]","[""S32:Matt Walsh""]",[9],"[18.0, 13.0, 21.0, 16.0, 22.0, 12.0, 15.0, 21.0, 19.0, 12.0, 15.0, 17.0, 12.0, 18.0]","[0.07792207792207792, 0.05627705627705628, 0.09090909090909091, 0.06926406926406926, 0.09523809523809523, 0.05194805194805195, 0.06493506493506493, 0.09090909090909091, 0.08225108225108226, 0.05194805194805195, 0.06493506493506493, 0.0735930735930736, 0.05194805194805195, 0.07792207792207792]"
32-2,32,2,3.0,1.0,False,13,1,rank,True,"[""S32:Adrian Peterson"", ""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jamie Lynn Spears"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Mauricio Umansky"", ""S32:Mira Sorvino"", ""S32:Tyson Beckford"", ""S32:Xochitl Gomez""]","[""S32:Jamie Lynn Spears""]",[6],"[15.0, 19.0, 20.0, 15.0, 21.0, 15.0, 16.0, 24.0, 21.0, 12.0, 18.0, 18.0, 24.0]","[0.06302521008403361, 0.07983193277310924, 0.08403361344537816, 0.06302521008403361, 0.08823529411764706, 0.06302521008403361, 0.06722689075630252, 0.10084033613445378, 0.08823529411764706, 0.05042016806722689, 0.07563025210084033, 0.07563025210084033, 0.10084033613445378]"
32-3,32,3,4.0,1.0,False,12,1,rank,True,"[""S32:Adrian Peterson"", ""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Mauricio Umansky"", ""S32:Mira Sorvino"", ""S32:Tyson Beckford"", ""S32:Xochitl Gomez""]","[""S32:Tyson Beckford""]",[10],"[22.0, 24.0, 34.0, 25.0, 32.0, 24.0, 34.0, 27.0, 23.0, 26.0, 20.0, 32.0]","[0.06811145510835913, 0.07430340557275542, 0.10526315789473684, 0.07739938080495357, 0.09907120743034056, 0.07430340557275542, 0.10526315789473684, 0.08359133126934984, 0.07120743034055728, 0.0804953560371517, 0.06191950464396285, 0.09907120743034056]"
32-4,32,4,5.0,1.0,False,11,1,rank,True,"[""S32:Adrian Peterson"", ""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Mauricio Umansky"", ""S32:Mira Sorvino"", ""S32:Xochitl Gomez""]","[""S32:Adrian Peterson""]",[0],"[21.0, 18.0, 25.0, 18.0, 24.0, 21.0, 24.0, 22.0, 19.0, 21.0, 27.0]","[0.0875, 0.075, 0.10416666666666667, 0.075, 0.1, 0.0875, 0.1, 0.09166666666666666, 0.07916666666666666, 0.0875, 0.1125]"
32-5,32,5,6.0,1.0,False,10,1,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Mauricio Umansky"", ""S32:Mira Sorvino"", ""S32:Xochitl Gomez""]","[""S32:Mira Sorvino""]",[8],"[21.0, 24.0, 24.0, 28.0, 18.0, 27.0, 24.0, 24.0, 22.0, 28.0]","[0.0875, 0.1, 0.1, 0.11666666666666667, 0.075, 0.1125, 0.1, 0.1, 0.09166666666666666, 0.11666666666666667]"
32-6,32,6,7.0,1.0,False,9,1,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Mauricio Umansky"", ""S32:Xochitl Gomez""]","[""S32:Mauricio Umansky""]",[7],"[31.0, 41.0, 32.0, 38.0, 29.0, 39.0, 37.0, 33.0, 42.0]","[0.09627329192546584, 0.12732919254658384, 0.09937888198757763, 0.11801242236024845, 0.09006211180124224, 0.12111801242236025, 0.11490683229813664, 0.10248447204968944, 0.13043478260869565]"
32-7,32,7,8.0,1.0,False,8,1,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Lele Pons"", ""S32:Xochitl Gomez""]","[""S32:Lele Pons""]",[6],"[35.0, 37.0, 32.5, 36.0, 32.0, 36.0, 36.5, 37.0]","[0.12411347517730496, 0.13120567375886524, 0.11524822695035461, 0.1276595744680851, 0.11347517730496454, 0.1276595744680851, 0.12943262411347517, 0.13120567375886524]"
32-8,32,8,9.0,1.0,False,7,1,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Barry Williams"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Xochitl Gomez""]","[""S32:Barry Williams""]",[2],"[36.0, 42.0, 35.0, 39.0, 28.0, 33.0, 40.0]","[0.1422924901185771, 0.16600790513833993, 0.1383399209486166, 0.1541501976284585, 0.11067193675889328, 0.13043478260869565, 0.15810276679841898]"
32-9,32,9,10.0,1.0,False,6,1,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Charity Lawson"", ""S32:Harry Jowsey"", ""S32:Jason Mraz"", ""S32:Xochitl Gomez""]","[""S32:Harry Jowsey""]",[3],"[32.0, 37.0, 38.0, 30.0, 43.0, 41.0]","[0.14479638009049775, 0.167420814479638, 0.17194570135746606, 0.13574660633484162, 0.19457013574660634, 0.18552036199095023]"
32-10,32,10,11.0,1.0,False,5,0,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Charity Lawson"", ""S32:Jason Mraz"", ""S32:Xochitl Gomez""]",[],[],"[25.5, 29.0, 29.5, 28.5, 30.0]","[0.17894736842105263, 0.20350877192982456, 0.20701754385964913, 0.2, 0.21052631578947367]"
32-11,32,11,,,True,5,0,rank,True,"[""S32:Alyson Hannigan"", ""S32:Ariana Madix"", ""S32:Charity Lawson"", ""S32:Jason Mraz"", ""S32:Xochitl Gomez""]",[],[],"[26.5, 29.5, 29.5, 30.0, 30.0]","[0.18213058419243985, 0.2027491408934708, 0.2027491408934708, 0.20618556701030927, 0.20618556701030927]"
33-1,33,1,2.0,1.0,False,13,0,rank,True,"[""S33:Anna Delvey"", ""S33:Brooks Nader"", ""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Eric Roberts"", ""S33:Ilona Maher"", ""S33:Jenn Tran"", ""S33:Joey Graziadei"", ""S33:Phaedra Parks"", ""S33:Reginald VelJohnson"", ""S33:Stephen Nedoroscik"", ""S33:Tori Spelling""]",[],[],"[18.0, 18.0, 23.0, 20.0, 22.0, 15.0, 18.0, 19.0, 21.0, 19.0, 16.0, 21.0, 17.0]","[0.0728744939271255, 0.0728744939271255, 0.0931174089068826, 0.08097165991902834, 0.08906882591093117, 0.06072874493927125, 0.0728744939271255, 0.07692307692307693, 0.08502024291497975, 0.07692307692307693, 0.06477732793522267, 0.08502024291497975, 0.06882591093117409]"
33-2,33,2,3.0,1.0,False,13,2,rank,True,"[""S33:Anna Delvey"", ""S33:Brooks Nader"", ""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Eric Roberts"", ""S33:Ilona Maher"", ""S33:Jenn Tran"", ""S33:Joey Graziadei"", ""S33:Phaedra Parks"", ""S33:Reginald VelJohnson"", ""S33:Stephen Nedoroscik"", ""S33:Tori Spelling""]","[""S33:Anna Delvey"", ""S33:Tori Spelling""]","[0, 12]","[17.0, 20.0, 24.0, 21.0, 22.0, 15.0, 21.0, 19.0, 22.0, 21.0, 15.0, 22.0, 19.0]","[0.06589147286821706, 0.07751937984496124, 0.09302325581395349, 0.08139534883720931, 0.08527131782945736, 0.05813953488372093, 0.08139534883720931, 0.07364341085271318, 0.08527131782945736, 0.08139534883720931, 0.05813953488372093, 0.08527131782945736, 0.07364341085271318]"
33-3,33,3,4.0,1.0,False,11,2,rank,True,"[""S33:Brooks Nader"", ""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Eric Roberts"", ""S33:Ilona Maher"", ""S33:Jenn Tran"", ""S33:Joey Graziadei"", ""S33:Phaedra Parks"", ""S33:Reginald VelJohnson"", ""S33:Stephen Nedoroscik""]","[""S33:Eric Roberts"", ""S33:Reginald VelJohnson""]","[4, 9]","[30.5, 34.5, 30.0, 26.0, 23.0, 28.0, 31.0, 35.0, 28.0, 21.0, 31.0]","[0.0959119496855346, 0.10849056603773585, 0.09433962264150944, 0.08176100628930817, 0.07232704402515723, 0.0880503144654088, 0.09748427672955975, 0.11006289308176101, 0.0880503144654088, 0.0660377358490566, 0.09748427672955975]"
33-4,33,4,5.0,1.0,False,9,1,rank,True,"[""S33:Brooks Nader"", ""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Ilona Maher"", ""S33:Jenn Tran"", ""S33:Joey Graziadei"", ""S33:Phaedra Parks"", ""S33:Stephen Nedoroscik""]","[""S33:Brooks Nader""]",[0],"[32.0, 32.0, 36.0, 29.0, 32.0, 32.0, 36.0, 32.0, 33.0]","[0.10884353741496598, 0.10884353741496598, 0.12244897959183673, 0.09863945578231292, 0.10884353741496598, 0.10884353741496598, 0.12244897959183673, 0.10884353741496598, 0.11224489795918367]"
33-5,33,5,6.0,1.0,False,8,1,rank,True,"[""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Ilona Maher"", ""S33:Jenn Tran"", ""S33:Joey Graziadei"", ""S33:Phaedra Parks"", ""S33:Stephen Nedoroscik""]","[""S33:Phaedra Parks""]",[6],"[27.0, 25.5, 24.0, 26.0, 25.5, 26.0, 24.0, 24.0]","[0.13366336633663367, 0.12623762376237624, 0.1188118811881188, 0.12871287128712872, 0.12623762376237624, 0.12871287128712872, 0.1188118811881188, 0.1188118811881188]"
33-6,33,6,7.0,1.0,False,7,1,rank,True,"[""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Ilona Maher"", ""S33:Jenn Tran"", ""S33:Joey Graziadei"", ""S33:Stephen Nedoroscik""]","[""S33:Jenn Tran""]",[4],"[32.0, 28.0, 31.0, 24.0, 31.0, 32.0, 28.0]","[0.1553398058252427, 0.13592233009708737, 0.15048543689320387, 0.11650485436893204, 0.15048543689320387, 0.1553398058252427, 0.13592233009708737]"
33-7,33,7,8.0,1.0,False,6,1,rank,True,"[""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Dwight Howard "", ""S33:Ilona Maher"", ""S33:Joey Graziadei"", ""S33:Stephen Nedoroscik""]","[""S33:Dwight Howard ""]",[2],"[30.0, 25.5, 24.0, 26.0, 27.5, 27.0]","[0.1875, 0.159375, 0.15, 0.1625, 0.171875, 0.16875]"
33-8,33,8,9.0,1.0,False,5,0,rank,True,"[""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Ilona Maher"", ""S33:Joey Graziadei"", ""S33:Stephen Nedoroscik""]",[],[],"[29.0, 27.0, 28.5, 29.0, 26.5]","[0.20714285714285716, 0.19285714285714287, 0.20357142857142857, 0.20714285714285716, 0.18928571428571428]"
33-9,33,9,,,True,5,0,rank,True,"[""S33:Chandler Kinney"", ""S33:Danny Amendola"", ""S33:Ilona Maher"", ""S33:Joey Graziadei"", ""S33:Stephen Nedoroscik""]",[],[],"[30.0, 28.0, 28.5, 29.5, 29.5]","[0.20618556701030927, 0.19243986254295534, 0.1958762886597938, 0.2027491408934708, 0.2027491408934708]"
34-1,34,1,2.0,1.0,False,14,0,rank,True,"[""S34:Alix Earle"", ""S34:Andy Richter"", ""S34:Baron Davis"", ""S34:Corey Feldman"", ""S34:Danielle Fishel"", ""S34:Dylan Efron"", ""S34:Elaine Hendrix"", ""S34:Hilaria Baldwin"", ""S34:Jen Affleck"", ""S34:Jordan Chiles"", ""S34:Lauren Jauregui"", ""S34:Robert Irwin"", ""S34:Scott Hoying"", ""S34:Whitney Leavitt""]",[],[],"[13.0, 9.0, 10.0, 9.0, 12.0, 10.0, 12.0, 14.0, 12.0, 10.0, 13.0, 15.0, 10.0, 15.0]","[0.07926829268292683, 0.054878048780487805, 0.06097560975609756, 0.054878048780487805, 0.07317073170731707, 0.06097560975609756, 0.07317073170731707, 0.08536585365853659, 0.07317073170731707, 0.06097560975609756, 0.07926829268292683, 0.09146341463414634, 0.06097560975609756, 0.09146341463414634]"
34-2,34,2,3.0,1.0,False,14,2,rank,True,"[""S34:Alix Earle"", ""S34:Andy Richter"", ""S34:Baron Davis"", ""S34:Corey Feldman"", ""S34:Danielle Fishel"", ""S34:Dylan Efron"", ""S34:Elaine Hendrix"", ""S34:Hilaria Baldwin"", ""S34:Jen Affleck"", ""S34:Jordan Chiles"", ""S34:Lauren Jauregui"", ""S34:Robert Irwin"", ""S34:Scott Hoying"", ""S34:Whitney Leavitt""]","[""S34:Baron Davis"", ""S34:Corey Feldman""]","[2, 3]","[21.0, 16.0, 18.0, 15.0, 19.0, 20.0, 21.0, 21.0, 22.0, 22.0, 21.0, 22.0, 18.0, 22.0]","[0.07553956834532374, 0.05755395683453238, 0.06474820143884892, 0.0539568345323741, 0.0683453237410072, 0.07194244604316546, 0.07553956834532374, 0.07553956834532374, 0.07913669064748201, 0.07913669064748201, 0.07553956834532374, 0.07913669064748201, 0.06474820143884892, 0.07913669064748201]"
34-3,34,3,4.0,1.0,False,12,1,rank,True,"[""S34:Alix Earle"", ""S34:Andy Richter"", ""S34:Danielle Fishel"", ""S34:Dylan Efron"", ""S34:Elaine Hendrix"", ""S34:Hilaria Baldwin"", ""S34:Jen Affleck"", ""S34:Jordan Chiles"", ""S34:Lauren Jauregui"", ""S34:Robert Irwin"", ""S34:Scott Hoying"", ""S34:Whitney Leavitt""]","[""S34:Lauren Jauregui""]",[8],"[23.0, 18.0, 21.0, 23.0, 21.0, 22.0, 19.0, 24.0, 18.0, 22.0, 22.0, 24.0]","[0.08949416342412451, 0.07003891050583658, 0.08171206225680934, 0.08949416342412451, 0.08171206225680934, 0.08560311284046693, 0.07392996108949416, 0.0933852140077821, 0.07003891050583658, 0.08560311284046693, 0.08560311284046693, 0.0933852140077821]"
